,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.03230508646307082,0.02741017516579218,0.1401819442955159,0.013529781696238856,1279.4595325062917,0.0026971120793656492,143.48566812779438,199.45143225240378,0.12056702330597387,0.007271627503993088,0
