,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.040777073628657824,0.035675525795164365,0.1648039195300174,0.03717294965561686,1574.3484822626044,0.0042650577250927715,169.15531356004863,201.54402692690297,0.16465215161737962,0.008610098624267455,0
