,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.0323050864630708,0.02741017516579194,0.14018194429551625,0.013529781696238936,1279.4595325062912,0.0026971120793656683,143.4856681277942,199.4514322524037,0.12056702330597396,0.007271627503993064,0
