,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.05364371101911811,0.04951868648357105,0.19634237371177854,0.04255144823490193,1377.7660067246477,0.02377911650468373,161.52598030298415,173.1563163724036,0.23359049464346418,0.019820062427749013,0
