,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.05702600925087667,0.05575317830603446,0.20909180963334467,0.0645865376431395,2102.5766769319202,0.010164572273955359,179.6206636975727,186.80587422495245,0.28033842956190086,0.013988155516476076,0
