,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.05364371101911817,0.04951868648357105,0.19634237371177812,0.04255144823490194,1377.766006724648,0.023779116504683673,161.52598030298412,173.15631637240358,0.23359049464346396,0.01982006242774905,0
