,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.03230508646307087,0.02741017516579224,0.14018194429551573,0.013529781696238974,1279.4595325062908,0.002697112079365559,143.48566812779427,199.45143225240372,0.12056702330597492,0.007271627503993068,0
