,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.05530894101618939,0.05137424474897114,0.17894698337807996,0.0392243074839423,1450.0550722094924,0.020848412769103646,175.6657308184689,191.37956511925609,0.21172397698283046,0.01580033471375925,0
