,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.04600394250325281,0.041601409730860475,0.17541153774888535,0.04997193473723613,1302.3619684890575,0.01900055766331051,159.22319145668567,178.0085560690889,0.21792324717092107,0.015863564828702204,0
