,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.04077707362865781,0.035675525795164365,0.1648039195300176,0.037172949655616815,1574.3484822626056,0.0042650577250927715,169.15531356004854,201.54402692690292,0.16465215161737937,0.008610098624267436,0
