jitterlocal;jitterddp;shimmerlocal;spectralflux;spectralcentroid;spectralharmonicity;f0final;f0env;loudness;energy
0.03986219240900482;0.038208894646929364;0.1407273748757882;0.0259479838144794;1027.0640415944927;0.022849113659779145;144.87186855886782;189.43548471242445;0.18359790624868005;0.01653425567232454
0.03230508646307087;0.02741017516579224;0.14018194429551573;0.013529781696238974;1279.4595325062908;0.002697112079365559;143.48566812779427;199.45143225240372;0.12056702330597492;0.007271627503993068
0.04077707362865781;0.035675525795164365;0.1648039195300176;0.037172949655616815;1574.3484822626056;0.0042650577250927715;169.15531356004854;201.54402692690292;0.16465215161737937;0.008610098624267436
0.0611394275183508;0.05693373736304472;0.20509495490750837;0.04353260851130497;2089.2391897529324;0.0037211840219704365;191.8574849118746;197.74225401243098;0.20174605813480298;0.008794947871371443
