jitterlocal_sma;jitterddp_sma;shimmerlocal_sma;pcm_fftmag_spectralflux_sma;pcm_fftmag_spectralcentroid_sma;pcm_fftmag_spectralharmonicity_sma_compare;f0final_sma;f0env_sma;loudness_sma3;pcm_rmsenergy_sma
0.03193430520789641;0.028595526424061345;0.1318165200848175;0.01825914425365604;1050.373201255986;0.011425270598426844;142.10779591254857;176.36454819520148;0.15004650827181173;0.012280138814236237
0.0323050864630708;0.02741017516579194;0.14018194429551625;0.013529781696238936;1279.4595325062912;0.0026971120793656683;143.4856681277942;199.4514322524037;0.12056702330597396;0.007271627503993064
0.040777073628657824;0.035675525795164365;0.1648039195300174;0.03717294965561686;1574.3484822626044;0.0042650577250927715;169.15531356004863;201.54402692690297;0.16465215161737962;0.008610098624267455
0.0209477482193176;0.018291491637117057;0.10493336997409529;0.01107263592219078;977.0821214585156;0.0015332492826457995;148.19642271997907;171.58881357890027;0.10332915219490399;0.006415821743266329
