,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.05364371101911818,0.04951868648357078,0.19634237371177812,0.04255144823490193,1377.766006724648,0.02377911650468364,161.52598030298418,173.15631637240347,0.2335904946434643,0.019820062427748933,0
