,jitterlocal_sma,jitterddp_sma,shimmerlocal_sma,pcm_fftmag_spectralflux_sma,pcm_fftmag_spectralcentroid_sma,pcm_fftmag_spectralharmonicity_sma_compare,f0final_sma,f0env_sma,loudness_sma3,pcm_rmsenergy_sma,classes
0,0.023373487774931388,0.018532975793335998,0.08549737046067947,0.004598752168934503,1156.8888691185275,0.0005327979535935667,136.6510191960398,221.96894275044,0.06630788589069056,0.0036541541026086817,0
